customer_id,first_name,last_name,email,phone,gender,date_of_birth,signup_date,state,city,membership_tier,preferred_channel,marketing_opt_in,referral_source,Age,Age_Group,Order_Count,Total_Revenue,Customer_Segment,Revenue_ZScore,Revenue_Outlier,Ticket_Count,Average_Satisfaction
CUST004446,Zachary,Smith,zachary.smith642@hotmail.com,,Other,1958-01-08,2025-07-30,Maryland,Lake Brittany,bronze,Mobile App,,,68.0,55+,4.0,7834.88,Repeat Customer,0.15445453122148667,No,1.0,5.0
CUST000812,Adrian,Brooks,adrian.brooks115@gmail.com,712.961.6324,M,1977-12-26,2024-08-28,Illinois,Rodriguezburgh,Silver,Mobile App,Y,Email Campaign,48.0,45-54,2.0,4375.34,Repeat Customer,-0.6372895511629074,No,0.0,
CUST001824,Melissa,Conway,melissa.conway509@yahoo.com,248-450-2759,F,1948-01-22,2021-06-06,wa,Zhangview,gold,Mobile App,Y,Social Media,78.0,55+,4.0,6266.66,Repeat Customer,-0.2044454684538617,No,0.0,
CUST004134,Caitlin,Huff,caitlin.huff520@hotmail.com,,F,1942-06-01,,Michigan,East Robert,Bronze,In-Store,,,84.0,55+,5.0,7835.45,Repeat Customer,0.15458498039304094,No,1.0,3.0
CUST000378,Brenda,Gibson,brenda.gibson936@hotmail.com,221.894.1680,F,1987-08-05,2024-04-21,OH,Matthewburgh,silver,In-Store,0,Social Media,39.0,35-44,2.0,5292.33,Repeat Customer,-0.4274288742793722,No,0.0,
CUST001855,Christopher,Solomon,christopher.solomon724@outlook.com,001-832-377-3765x547,F,1941-07-08,2023-06-29,Pennsylvania,East Erica,silver,In-Store,1,,85.0,55+,7.0,14970.730000000001,High-Value Customer,1.7875522870741953,No,0.0,
CUST002552,Tammy,Thomas,tammy.thomas571@gmail.com,509-709-0395x72869,M,1956-06-16,,Indiana,Cindyview,Silver,Mobile App,,Walk-in,70.0,55+,4.0,4210.43,Repeat Customer,-0.6750305562173395,No,1.0,2.0
CUST000421,Jennifer,Simpson,jennifer.simpson81@hotmail.com,336.434.6692x548,M,1959-06-17,,wa,East Jeffreyborough,bronze,Mobile App,,,67.0,55+,5.0,8541.01,Repeat Customer,0.3160581689577442,No,0.0,
CUST005288,Jonathan,Hunter,jonathan.hunter245@outlook.com,942-454-6330,F,1967-10-30,2022-05-17,GA,South Kristen,Bronze,Online,1,,58.0,55+,3.0,4112.68,Repeat Customer,-0.6974014448479305,No,0.0,
CUST003182,Bobby,Turner,bobby.turner117@hotmail.com,698-357-7873,M,1958-07-31,2021-10-06,FLORIDA,West Tammie,Bronze,Online,yes,Influencer,68.0,55+,6.0,4975.33,High-Value Customer,-0.4999769223192425,No,1.0,4.0
CUST001566,Christopher,Thompson,christopher.thompson747@yahoo.com,+1-977-442-7054x9857,F,1969-12-05,2025-09-17,MI,East William,BRONZE,Mobile App,N,Email Campaign,56.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,1.0,5.0
CUST000489,Bonnie,Morton,bonnie.morton840@yahoo.com,(427)617-2722x397,Other,1993-05-18,2021-07-30,TEXAS,Lake Jessica,SILVER,In-Store,Y,Email Campaign,33.0,25-34,4.0,8162.120000000001,Repeat Customer,0.22934608718542107,No,0.0,
CUST004709,Jesus,Medina,jesus.medina302@hotmail.com,(401)301-6329x0004,Other,1984-11-12,2020-09-21,MD,Traceyside,silver,Online,no,TV Ad,41.0,35-44,4.0,6559.51,Repeat Customer,-0.13742434584037258,No,0.0,
CUST003390,Kyle,Hart,kyle.hart529@gmail.com,(373)759-9192,F,2008-01-03,2025-02-21,WI,North Abigail,bronze,Online,Y,Social Media,18.0,18-24,5.0,8417.33,Repeat Customer,0.2877529873124092,No,0.0,
CUST002287,Kathryn,Lawrence,kathryn.lawrence239@gmail.com,9838491164,F,1954-10-10,2025-01-02,pa,West Matthewbury,silver,Mobile App,0,,71.0,55+,4.0,5304.36,Repeat Customer,-0.42467571018498856,No,0.0,
CUST003772,Michael,Wilson,,,M,,2024-03-18,PA,,Bronze,Online,,,,Unknown,0.0,0.0,No Orders,-1.6386219691779427,No,0.0,
CUST005398,Tracy,Jones,tracy.jones776@outlook.com,+1-929-857-2865x5902,F,2004-10-15,2021-09-21,MD,Johnsonburgh,BRONZE,In-Store,Y,Friend Referral,21.0,18-24,7.0,15236.46,High-Value Customer,1.8483667754200457,No,0.0,
CUST001381,William,Parsons,william.parsons25@outlook.com,(669)528-5507,F,1966-01-05,2022-05-08,mi,Johnside,BRONZE,Online,0,Email Campaign,60.0,55+,4.0,2728.13,Repeat Customer,-1.0142670597173389,No,0.0,
CUST004985,Samantha,Guzman,samantha.guzman407@outlook.com,+1-618-865-9817x60807,F,1998-02-19,2021-12-03,Wisconsin,Danielleland,GOLD,Online,no,,28.0,25-34,4.0,7906.14,Repeat Customer,0.17076296624773643,No,1.0,5.0
CUST004989,Jason,Golden,jason.golden364@yahoo.com,001-702-265-9266,Other,1943-04-19,2025-09-04,pa,East Anna,GOLD,In-Store,Y,Influencer,83.0,55+,7.0,15093.18,High-Value Customer,1.8155759731388075,No,1.0,2.0
CUST002746,Yolanda,Walker,yolanda.walker51@outlook.com,606-941-2315x4024,Other,1953-01-06,2024-07-26,AZ,Smithfurt,Bronze,Online,,Walk-in,73.0,55+,6.0,8931.78,High-Value Customer,0.4054890860950948,No,0.0,
CUST002201,Russell,Kelly,russell.kelly445@outlook.com,001-230-701-7846x2742,M,1987-04-18,2025-10-03,Massachusetts,Matthewport,Platinum,Online,Y,Search Engine,39.0,35-44,4.0,5669.400000000001,Repeat Customer,-0.3411333144232399,No,0.0,
CUST002020,Jacob,Allen,jacob.allen304@yahoo.com,390.266.7477x201,M,1989-09-09,2025-06-27,NY,Masseychester,platinum,Mobile App,0,,37.0,35-44,0.0,0.0,No Orders,-1.6386219691779427,No,0.0,
CUST000605,Karen,Holland,karen.holland662@yahoo.com,001-622-516-1070x518,M,1978-11-13,2021-04-11,TN,Anthonyberg,silver,Mobile App,no,TV Ad,47.0,45-54,7.0,11603.14,High-Value Customer,1.0168517157852772,No,1.0,4.0
CUST002667,Holly,Dickson,holly.dickson757@gmail.com,957-706-5868x623,F,1963-01-02,,North Carolina,Jacksonland,BRONZE,Online,1,Email Campaign,63.0,55+,3.0,5284.289999999999,Repeat Customer,-0.4292688941728757,No,0.0,
CUST001750,Corey,Lawson,,,Other,1953-12-31,2022-12-14,Virginia,Jenniferbury,SILVER,In-Store,,,72.0,55+,6.0,7953.95,High-Value Customer,0.1817046765846013,No,1.0,5.0
CUST002520,Elizabeth,Johnson,elizabeth.johnson42@yahoo.com,409-433-6272x445,M,1996-08-19,2025-06-09,Ohio,New Amandaton,Bronze,Mobile App,1,Influencer,30.0,25-34,2.0,3571.08,Repeat Customer,-0.8213510436441254,No,1.0,5.0
CUST002497,George,Parker,george.parker783@hotmail.com,3448867118,F,1956-11-06,2024-03-17,Virginia,South Peter,Bronze,Mobile App,,,69.0,55+,7.0,6290.43,High-Value Customer,-0.19900550914184986,No,2.0,4.5
CUST003180,Anna,Nelson,anna.nelson34@yahoo.com,,F,1959-09-22,2025-09-02,Wisconsin,Garnershire,bronze,In-Store,,,66.0,55+,7.0,9272.68,High-Value Customer,0.483506845012419,No,1.0,4.0
CUST004002,Eric,Baker,eric.baker283@outlook.com,(551)251-0934x667,F,1968-09-09,2023-10-17,Texas,New Jasmine,BRONZE,Mobile App,N,Walk-in,58.0,55+,6.0,13530.27,High-Value Customer,1.4578912104826758,No,0.0,
CUST000248,Mark,Bridges,mark.bridges380@outlook.com,(534)260-1367,M,2007-04-16,2020-12-31,NEW JERSEY,Jonesfort,bronze,Online,N,Friend Referral,19.0,18-24,3.0,4531.58,Repeat Customer,-0.6015327466652755,No,2.0,3.5
CUST005477,Jessica,Mcfarland,jessica.mcfarland809@outlook.com,473-662-8053,F,1943-11-08,2024-05-10,WA,New Sarah,silver,Online,1,Social Media,82.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,0.0,
CUST003238,Jennifer,Mitchell,jennifer.mitchell819@outlook.com,598-835-9005x8198,M,1985-02-07,2021-05-16,California,Davistown,Silver,Online,1,Walk-in,41.0,35-44,8.0,10751.89,High-Value Customer,0.822036176687676,No,0.0,
CUST000162,Robert,Pierce,,,M,,2022-04-20,VA,,Bronze,In-Store,,,,Unknown,5.0,9017.720000000001,Repeat Customer,0.42515715943435817,No,0.0,
CUST001592,Laura,Fischer,laura.fischer948@gmail.com,464.927.7862x68527,F,1952-05-28,2025-01-05,Maryland,East Michellefurt,Bronze,Online,,,74.0,55+,10.0,16146.99,High-Value Customer,2.056749028359299,No,0.0,
CUST004831,Anthony,Lee,anthony.lee693@yahoo.com,(811)350-6475x66139,F,1959-06-29,2022-08-11,Missouri,North Davebury,Bronze,Mobile App,N,Walk-in,67.0,55+,6.0,7539.54,High-Value Customer,0.08686355170068129,No,1.0,
CUST005618,Mary,Walter,mary.walter65@hotmail.com,+1-777-321-2122x7642,M,1974-10-19,2022-10-08,Massachusetts,Port Gregoryton,Bronze,Mobile App,0,Influencer,51.0,45-54,9.0,12413.45,High-Value Customer,1.2022978003505373,No,2.0,3.5
CUST000502,John,Martin,john.martin819@hotmail.com,+1-930-234-1990,Other,1948-02-16,2021-11-27,Illinois,Port Reneeborough,silver,Mobile App,Y,,78.0,55+,3.0,6520.22,Repeat Customer,-0.14641618434979373,No,0.0,
CUST004389,Charles,Jimenez,charles.jimenez394@gmail.com,520-766-3267,M,1962-02-24,2025-04-12,MARYLAND,North Eric,bronze,Mobile App,,Friend Referral,64.0,55+,9.0,11041.97,High-Value Customer,0.8884233620990502,No,0.0,
CUST002672,Keith,Smith,keith.smith647@gmail.com,250.641.2266x435,M,1976-01-17,2021-12-20,MO,East Michael,Platinum,In-Store,no,Search Engine,50.0,45-54,5.0,9291.939999999999,Repeat Customer,0.48791465386178107,No,1.0,4.0
CUST005594,Aaron,Martin,aaron.martin515@yahoo.com,001-321-852-0009,Other,1948-10-28,2021-04-08,va,New Danielville,BRONZE,Mobile App,1,,77.0,55+,3.0,8200.880000000001,Repeat Customer,0.23821663085111633,No,0.0,
CUST000976,Jason,Ochoa,jason.ochoa448@yahoo.com,474.547.0173x20865,M,1986-09-24,2024-12-22,MISSOURI,South Pamela,Bronze,Online,1,Search Engine,39.0,35-44,7.0,10038.36,High-Value Customer,0.6587389883031695,No,1.0,4.0
CUST005694,Henry,Chen,henry.chen548@gmail.com,399-305-8098x7079,Other,1976-11-02,2025-03-02,OH,Brianmouth,Gold,Online,1,Search Engine,49.0,45-54,4.0,8600.33,Repeat Customer,0.32963403712722394,No,0.0,
CUST001943,Julie,Robertson,julie.robertson369@outlook.com,001-736-501-9412x70661,F,1950-08-04,2021-11-19,CALIFORNIA,Susanshire,GOLD,Online,Y,Influencer,76.0,55+,6.0,14501.41,High-Value Customer,1.6801445586638732,No,1.0,4.0
CUST002456,Sarah,Kirk,sarah.kirk301@outlook.com,8314916661,F,1957-02-03,2023-09-29,Pennsylvania,Gonzalezport,SILVER,In-Store,Y,Walk-in,69.0,55+,9.0,8574.59,High-Value Customer,0.3237432271696648,No,1.0,4.0
CUST003053,Priscilla,Davidson,,,M,,2021-06-16,Indiana,,bronze,Mobile App,,,,Unknown,5.0,5892.55,Repeat Customer,-0.29006360805069403,No,1.0,3.0
CUST004840,Kimberly,Carroll,kimberly.carroll531@gmail.com,+1-779-572-8824x6358,Other,1997-04-29,2023-01-06,Washington,West Cassandraberg,bronze,In-Store,yes,Social Media,29.0,25-34,8.0,14195.75,High-Value Customer,1.6101917625633473,No,0.0,
CUST003832,Christopher,Hernandez,christopher.hernandez445@yahoo.com,(734)858-5697x7104,M,2007-05-02,2026-03-20,TENNESSEE,Holmestown,SILVER,In-Store,Y,Email Campaign,19.0,18-24,10.0,11214.89,High-Value Customer,0.9279975213011143,No,0.0,
CUST002432,April,Jackson,april.jackson776@yahoo.com,6103320823,M,1972-09-30,2020-12-07,oh,East Travisland,silver,Online,yes,TV Ad,53.0,45-54,0.0,0.0,No Orders,-1.6386219691779427,No,1.0,5.0
CUST000176,Robert,Hernandez,robert.hernandez745@hotmail.com,885-464-6799x7024,Other,1981-10-30,2025-02-01,nc,North Annaville,bronze,Mobile App,Y,Influencer,44.0,35-44,5.0,6298.95,Repeat Customer,-0.19705563731440615,No,1.0,4.0
CUST002243,James,Walker,james.walker438@gmail.com,001-858-404-8294x07828,Other,1942-01-02,2023-02-13,WISCONSIN,Melissamouth,silver,In-Store,,Friend Referral,84.0,55+,3.0,2835.1099999999997,Repeat Customer,-0.9897838099403505,No,1.0,5.0
CUST005925,Matthew,Williams,matthew.williams290@outlook.com,928.421.8019x428,Other,2002-01-30,2023-06-17,New Jersey,Port Breanna,Bronze,In-Store,no,Search Engine,24.0,18-24,4.0,4176.79,Repeat Customer,-0.6827293459210029,No,3.0,4.666666666666667
CUST005303,Kristen,Mullen,kristen.mullen515@hotmail.com,326-384-7167,Other,1966-10-29,,MD,New Monicashire,Bronze,Online,N,Friend Referral,59.0,55+,2.0,871.11,Repeat Customer,-1.4392613063135533,No,1.0,
CUST003972,Kim,Cooper,kim.cooper411@outlook.com,+1-208-300-0182x6062,Other,1975-06-30,2022-05-30,NC,North Maurice,bronze,In-Store,0,,51.0,45-54,2.0,2658.5299999999997,Repeat Customer,-1.030195590138711,No,1.0,5.0
CUST000097,Vincent,Williams,vincent.williams520@outlook.com,+1-982-659-5269x495,M,1950-04-08,2022-08-12,NEW JERSEY,Stoneberg,GOLD,Online,1,,76.0,55+,5.0,2625.7200000000003,Repeat Customer,-1.0377044275399354,No,1.0,4.0
CUST001522,Tim,Perez,tim.perez203@hotmail.com,906-298-9354x64639,Other,1963-01-13,2024-03-17,OH,Lake Davidberg,Silver,In-Store,no,Influencer,63.0,55+,3.0,2426.57,Repeat Customer,-1.0832815372154563,No,1.0,3.0
CUST000294,Jamie,Rich,jamie.rich844@outlook.com,001-251-290-9862x405,F,1961-08-28,2025-04-18,NC,Samanthachester,Silver,Mobile App,no,Email Campaign,65.0,55+,5.0,5786.92,Repeat Customer,-0.31423789926347484,No,2.0,4.0
CUST001363,Felicia,Knapp,felicia.knapp67@outlook.com,001-229-612-7065x9341,M,1956-08-16,2024-11-30,CA,Port Melvinburgh,Bronze,Mobile App,N,Friend Referral,70.0,55+,3.0,5567.469999999999,Repeat Customer,-0.36446083031189624,No,1.0,5.0
CUST003830,Morgan,Petty,morgan.petty380@gmail.com,524-850-4988x645,M,1998-01-17,2025-02-09,tx,Kristieport,bronze,Mobile App,no,Friend Referral,28.0,25-34,3.0,3232.1600000000003,Repeat Customer,-0.898915663333945,No,0.0,
CUST001557,Kathy,Hayden,kathy.hayden236@hotmail.com,535.451.4972x490,M,2005-10-02,2024-08-25,Maryland,Edwardsburgh,bronze,In-Store,N,TV Ad,20.0,18-24,2.0,2582.45,Repeat Customer,-1.0476071216682799,No,1.0,5.0
CUST005996,Dale,Smith,dale.smith632@outlook.com,001-625-666-6317,Other,1945-08-31,2025-03-19,il,North Rebecca,BRONZE,In-Store,Y,Friend Referral,81.0,55+,4.0,6684.99,Repeat Customer,-0.10870721944276093,No,0.0,
CUST000259,Jason,Edwards,jason.edwards947@gmail.com,+1-499-621-0752,Other,1994-09-06,2026-03-01,Tennessee,Samanthahaven,SILVER,Online,,Social Media,32.0,25-34,4.0,4669.74,Repeat Customer,-0.569913698346069,No,1.0,4.0
CUST005707,Johnathan,Watson,johnathan.watson701@gmail.com,236.892.1526,Other,1940-09-27,2024-05-20,PA,Josephside,GOLD,Online,,,85.0,55+,4.0,5474.92,Repeat Customer,-0.3856416563247983,No,1.0,4.0
CUST002903,Joseph,Singh,joseph.singh355@gmail.com,,F,2007-04-03,2026-01-12,MA,Jenniferville,Bronze,Mobile App,,,19.0,18-24,4.0,3593.36,Repeat Customer,-0.8162520830437205,No,0.0,
CUST002664,Jennifer,White,jennifer.white879@outlook.com,924-914-7189x7621,F,1957-09-24,2023-07-13,California,East Chris,Bronze,Online,0,TV Ad,68.0,55+,7.0,7999.13,High-Value Customer,0.1920444898667507,No,0.0,
CUST000569,Christina,Ward,christina.ward278@outlook.com,527-870-7070x578,F,1986-10-27,2025-03-24,New York,North Kurtmouth,Gold,Online,1,Walk-in,39.0,35-44,3.0,2805.74,Repeat Customer,-0.9965053751483347,No,1.0,4.0
CUST004967,  Timothy ,Leonard,timothy.leonard467@hotmail.com,7703851767,F,1953-07-21,2021-11-05,Georgia,West Anthonystad,PLATINUM,In-Store,0,Email Campaign,73.0,55+,5.0,9032.09,Repeat Customer,0.4284458517067016,No,1.0,4.0
CUST000783,Dominique,Sanders,dominique.sanders209@yahoo.com,001-465-292-0246x175,M,1990-04-25,2022-07-22,Florida,Port Mark,PLATINUM,Mobile App,1,,36.0,35-44,5.0,6215.0199999999995,Repeat Customer,-0.21626370568029363,No,1.0,4.0
CUST003750,Ryan,Martin,ryan.martin180@yahoo.com,843-573-0535x9627,F,1997-10-18,2025-04-05,wa,Johnfort,Bronze,Mobile App,yes,TV Ad,28.0,25-34,3.0,4084.55,Repeat Customer,-0.7038392258932351,No,0.0,
CUST003710,Douglas,Gallegos,douglas.gallegos653@gmail.com,001-677-759-3367x835,F,1978-11-09,,TENNESSEE,East Jamesshire,BRONZE,In-Store,0,TV Ad,47.0,45-54,4.0,5436.09,Repeat Customer,-0.39452822006419314,No,1.0,4.0
CUST000106,Kevin,Sharp,kevin.sharp654@outlook.com,442.968.4145x933,Other,1941-06-23,2024-06-23,Illinois,North Elizabeth,silver,Mobile App,Y,,85.0,55+,2.0,3225.73,Repeat Customer,-0.9003872215323563,No,0.0,
CUST004483,Erik,Bennett,erik.bennett794@yahoo.com,(832)368-6679x016,F,1949-08-14,2025-09-16,Florida,Bradleyton,silver,Mobile App,N,TV Ad,77.0,55+,7.0,8286.43,High-Value Customer,0.25779544949405275,No,0.0,
CUST002559,Sharon,Sanders,sharon.sanders262@outlook.com,001-994-841-4753,F,1945-02-24,2026-03-25,Virginia,Meganton,Bronze,Mobile App,0,Influencer,81.0,55+,5.0,5080.129999999999,Repeat Customer,-0.4759925834089007,No,1.0,3.0
CUST004897,Michael,Simmons,michael.simmons988@gmail.com,331.222.7808,Other,1970-10-30,2021-01-03,FL,East Jonathanburgh,gold,Mobile App,,Social Media,55.0,55+,6.0,5998.25,High-Value Customer,-0.2658732967642137,No,1.0,5.0
CUST001148,Joshua,Bryant,joshua.bryant379@gmail.com,(746)272-6368x15418,F,1968-05-29,2022-11-09,TX,Bridgesstad,BRONZE,Mobile App,yes,Email Campaign,58.0,55+,7.0,12269.89,High-Value Customer,1.1694429177744998,No,0.0,
CUST002319,Anthony,Schultz,anthony.schultz772@yahoo.com,292-633-1524,Other,1968-08-19,2023-02-26,New York,Georgeton,Gold,Mobile App,no,Email Campaign,58.0,55+,6.0,12450.67,High-Value Customer,1.21081590239484,No,0.0,
CUST001518,Shirley,Patrick,shirley.patrick67@yahoo.com,384.996.5523,M,1964-01-26,2024-02-13,New York,Ramirezbury,Silver,Online,N,Search Engine,62.0,55+,11.0,16561.83,High-Value Customer,2.151688562267374,No,1.0,
CUST003590,Stephanie,Wilson,stephanie.wilson643@outlook.com,238.231.6729,F,2006-01-31,2025-05-08,OH,Bradfordbury,SILVER,Online,N,TV Ad,20.0,18-24,1.0,981.27,One-Time Customer,-1.4140502874742091,No,2.0,5.0
CUST001031,Devon,West,devon.west53@hotmail.com,+1-946-407-4299x074,Other,1962-03-28,,Ohio,West Mark,BRONZE,Mobile App,N,Email Campaign,64.0,55+,4.0,9921.81,Repeat Customer,0.6320655655932421,No,0.0,
CUST005683,James,Parker,james.parker791@hotmail.com,001-955-359-2214x632,M,2001-06-13,2025-01-31,NJ,Port Danielle,Bronze,Online,N,Friend Referral,25.0,25-34,4.0,5790.49,Repeat Customer,-0.3134208755047925,No,2.0,3.5
CUST001945,Melissa,Patterson,melissa.patterson65@hotmail.com,748-836-5670x7190,Other,1956-01-24,2021-08-17,AZ,East Deborahbury,GOLD,In-Store,N,Friend Referral,70.0,55+,3.0,2735.5499999999997,Repeat Customer,-1.0125689319051754,No,1.0,5.0
CUST003991,Tina,Spencer,tina.spencer635@gmail.com,256.493.2874x34205,M,1973-02-16,2021-08-09,New York,Mitchellmouth,Silver,Online,,Friend Referral,53.0,45-54,7.0,8647.79,High-Value Customer,0.3404956470955909,No,0.0,
CUST005791,Sabrina,Gordon,sabrina.gordon473@yahoo.com,827.629.7027,F,1942-01-30,,Tennessee,Josephberg,gold,Mobile App,Y,Email Campaign,84.0,55+,4.0,4344.96,Repeat Customer,-0.644242263148558,No,0.0,
CUST004541,Hannah,Mcdaniel,hannah.mcdaniel157@gmail.com,534-876-2961x171,F,1958-11-10,2025-02-07,TENNESSEE,New Brandi,SILVER,Mobile App,Y,Walk-in,67.0,55+,3.0,5424.02,Repeat Customer,-0.39729053848640516,No,1.0,4.0
CUST001786,Donna,Lynch,donna.lynch586@gmail.com,(662)713-8059x51948,Other,1996-02-21,2022-12-31,Missouri,Stephenhaven,SILVER,In-Store,yes,Friend Referral,30.0,25-34,3.0,4334.6,Repeat Customer,-0.646613234056107,No,3.0,3.5
CUST002996,Christopher,Peters,christopher.peters289@gmail.com,001-770-812-6831,M,1983-04-01,2021-01-17,AZ,Lake Wesleyberg,Bronze,Mobile App,Y,,43.0,35-44,4.0,4671.8099999999995,Repeat Customer,-0.5694399618809506,No,0.0,
CUST004101,Christina,Brooks,christina.brooks532@outlook.com,500-637-6600x28550,F,1978-03-21,2024-11-29,Maryland,North Joel,silver,Mobile App,1,,48.0,45-54,5.0,6879.33,Repeat Customer,-0.06423091768860192,No,0.0,
CUST005577,  Hunter ,Jackson,hunter.jackson483@outlook.com,648.327.6769,M,1957-08-12,2021-01-30,Illinois,Cookville,Bronze,Mobile App,Y,Email Campaign,69.0,55+,0.0,0.0,No Orders,-1.6386219691779427,No,0.0,
CUST000762,Michael,Hodges,michael.hodges867@hotmail.com,818-647-2426x423,F,1946-12-22,2026-01-02,NY,New Heatherton,BRONZE,In-Store,Y,Influencer,79.0,55+,5.0,3812.64,Repeat Customer,-0.76606805788857,No,0.0,
CUST003289,Wendy,Davis,wendy.davis533@gmail.com,270-600-3379,F,2005-11-23,2021-03-17,CA,Tateport,BRONZE,Mobile App,no,Search Engine,20.0,18-24,6.0,11008.72,High-Value Customer,0.8808138270917135,No,3.0,3.5
CUST005832,Brian,Smith,brian.smith437@outlook.com,+1-522-771-5957x696,M,1991-06-30,2024-07-09,Tennessee,Lake Jefferyshire,Bronze,Online,Y,Walk-in,35.0,35-44,3.0,7228.99,Repeat Customer,0.015791639023136374,No,2.0,2.5
CUST002983,Andrew,Richmond,andrew.richmond774@hotmail.com,+1-569-707-0648x7235,M,1967-06-20,2021-12-03,AZ,New Jay,GOLD,In-Store,,Search Engine,59.0,55+,7.0,10031.869999999999,High-Value Customer,0.6572536986130153,No,3.0,3.6666666666666665
CUST000084,Sandra,Stone,sandra.stone34@yahoo.com,+1-845-411-5447,M,1996-10-02,2024-11-26,WI,South Carrieburgh,BRONZE,In-Store,no,Search Engine,29.0,25-34,4.0,7931.3099999999995,Repeat Customer,0.17652332703374107,No,0.0,
CUST000663,Kelsey,Bryant,,,M,1947-06-07,2025-08-28,MI,Bryanstad,SILVER,In-Store,,,79.0,55+,8.0,9120.83,High-Value Customer,0.44875472799395105,No,0.0,
CUST003044,Mark,Martinez,mark.martinez945@outlook.com,935.980.2103,M,1956-05-18,2021-08-20,Missouri,Kennethbury,silver,Online,1,,70.0,55+,4.0,10015.21,Repeat Customer,0.6534409210724973,No,0.0,
CUST002718,Ryan,Barnes,ryan.barnes534@gmail.com,626-500-6289x2238,F,1990-11-17,2026-05-04,PENNSYLVANIA,Lake Michael,Bronze,In-Store,Y,,35.0,35-44,6.0,13693.76,High-Value Customer,1.4953072368992006,No,0.0,
CUST000081,Jacob,Barnett,jacob.barnett621@yahoo.com,+1-265-740-5153x1952,F,1977-04-26,2022-10-09,MO,South Morganton,GOLD,Mobile App,no,,49.0,45-54,4.0,6687.719999999999,Repeat Customer,-0.10808243656847445,No,0.0,
CUST004127,Sandra,Martinez,sandra.martinez427@outlook.com,853-840-5242,M,1946-05-07,2024-07-19,Massachusetts,Carlsonland,GOLD,Mobile App,yes,Influencer,80.0,55+,2.0,1725.06,Repeat Customer,-1.2438278500875366,No,0.0,
CUST004004,Anthony,Knox,anthony.knox154@yahoo.com,+1-838-612-4014x766,F,1976-05-09,2023-11-04,TX,Stephenborough,GOLD,Mobile App,yes,Email Campaign,50.0,45-54,2.0,1383.25,Repeat Customer,-1.3220538699629565,No,1.0,3.0
CUST004247,James,Reed,james.reed15@hotmail.com,(611)310-5597x94223,F,1955-03-11,2025-10-16,nc,Garyport,Bronze,Online,,,71.0,55+,5.0,5059.12,Repeat Customer,-0.4808008941007544,No,1.0,5.0
CUST003645,Jacqueline,Reeves,jacqueline.reeves19@outlook.com,310-823-3628x641,F,1994-09-21,2024-05-21,MA,Daltontown,gold,Mobile App,N,TV Ad,31.0,25-34,3.0,1819.13,Repeat Customer,-1.2222991596171562,No,0.0,
CUST004755,Meredith,Beard,,,Other,,2023-10-23,Georgia,Griffinhaven,Bronze,Mobile App,,,,Unknown,7.0,7657.85,High-Value Customer,0.11393976483505695,No,0.0,
CUST004081,Kim,Smith,kim.smith373@outlook.com,+1-504-777-9001,F,1985-04-13,2026-02-12,Michigan,Gordonchester,Gold,Mobile App,1,Email Campaign,41.0,35-44,5.0,6426.56,Repeat Customer,-0.1678510429599333,No,2.0,4.0
CUST001901,Donald,Sullivan,donald.sullivan128@gmail.com,(843)801-4606,F,1961-08-31,2026-03-16,Texas,Nicholsfurt,SILVER,Mobile App,no,,65.0,55+,8.0,16037.74,High-Value Customer,2.0317462704780502,No,0.0,
CUST004085,  Dorothy ,Summers,dorothy.summers178@outlook.com,+1-633-926-2100x3858,F,1991-10-11,2020-12-07,TN,South Williamside,SILVER,Online,Y,,34.0,25-34,4.0,4952.12,Repeat Customer,-0.505288721041657,No,2.0,5.0
CUST003891,Austin,Collins,austin.collins969@yahoo.com,342-482-8183x255,M,1968-11-15,,MA,Lake Keith,SILVER,In-Store,N,Influencer,57.0,55+,3.0,5561.0,Repeat Customer,-0.36594154283813574,No,2.0,3.0
