customer_id,first_name,last_name,email,phone,gender,date_of_birth,signup_date,state,city,membership_tier,preferred_channel,marketing_opt_in,referral_source
CUST005996,Dale,Smith,dale.smith632@outlook.com,001-625-666-6317,Other,1945-08-31,2025-03-19,il,North Rebecca,BRONZE,In-Store,Y,Friend Referral
CUST000259,Jason,Edwards,jason.edwards947@gmail.com,+1-499-621-0752,Other,1994-09-06,2026-03-01,Tennessee,Samanthahaven,SILVER,Online,,Social Media
CUST005707,Johnathan,Watson,johnathan.watson701@gmail.com,236.892.1526,Other,1940-09-27,2024-05-20,PA,Josephside,GOLD,Online,,
CUST002903,Joseph,Singh,joseph.singh355@gmail.com,,F,2007-04-03,2026-01-12,MA,Jenniferville,Bronze,Mobile App,,
CUST002664,Jennifer,White,jennifer.white879@outlook.com,924-914-7189x7621,F,1957-09-24,2023-07-13,California,East Chris,Bronze,Online,0,TV Ad
CUST000569,Christina,Ward,christina.ward278@outlook.com,527-870-7070x578,F,1986-10-27,2025-03-24,New York,North Kurtmouth,Gold,Online,1,Walk-in
CUST004967,  Timothy ,Leonard,timothy.leonard467@hotmail.com,7703851767,F,1953-07-21,2021-11-05,Georgia,West Anthonystad,PLATINUM,In-Store,0,Email Campaign
CUST000783,Dominique,Sanders,dominique.sanders209@yahoo.com,001-465-292-0246x175,M,1990-04-25,2022-07-22,Florida,Port Mark,PLATINUM,Mobile App,1,
CUST003750,Ryan,Martin,ryan.martin180@yahoo.com,843-573-0535x9627,F,1997-10-18,2025-04-05,wa,Johnfort,Bronze,Mobile App,yes,TV Ad
CUST003710,Douglas,Gallegos,douglas.gallegos653@gmail.com,001-677-759-3367x835,F,1978-11-09,12/19/2023,TENNESSEE,East Jamesshire,BRONZE,In-Store,0,TV Ad
CUST000106,Kevin,Sharp,kevin.sharp654@outlook.com,442.968.4145x933,Other,1941-06-23,2024-06-23,Illinois,North Elizabeth,silver,Mobile App,Y,
CUST004483,Erik,Bennett,erik.bennett794@yahoo.com,(832)368-6679x016,F,1949-08-14,2025-09-16,Florida,Bradleyton,silver,Mobile App,N,TV Ad
CUST002559,Sharon,Sanders,sharon.sanders262@outlook.com,001-994-841-4753,F,1945-02-24,2026-03-25,Virginia,Meganton,Bronze,Mobile App,0,Influencer
CUST004897,Michael,Simmons,michael.simmons988@gmail.com,331.222.7808,Other,1970-10-30,2021-01-03,FL,East Jonathanburgh,gold,Mobile App,,Social Media
CUST001148,Joshua,Bryant,joshua.bryant379@gmail.com,(746)272-6368x15418,F,1968-05-29,2022-11-09,TX,Bridgesstad,BRONZE,Mobile App,yes,Email Campaign
CUST002319,Anthony,Schultz,anthony.schultz772@yahoo.com,292-633-1524,Other,1968-08-19,2023-02-26,New York,Georgeton,Gold,Mobile App,no,Email Campaign
CUST001518,Shirley,Patrick,shirley.patrick67@yahoo.com,384.996.5523,M,1964-01-26,2024-02-13,New York,Ramirezbury,Silver,Online,N,Search Engine
CUST003590,Stephanie,Wilson,stephanie.wilson643@outlook.com,238.231.6729,F,2006-01-31,2025-05-08,OH,Bradfordbury,SILVER,Online,N,TV Ad
CUST001031,Devon,West,devon.west53@hotmail.com,+1-946-407-4299x074,Other,1962-03-28,08/17/2023,Ohio,West Mark,BRONZE,Mobile App,N,Email Campaign
CUST005683,James,Parker,james.parker791@hotmail.com,001-955-359-2214x632,M,2001-06-13,2025-01-31,NJ,Port Danielle,Bronze,Online,N,Friend Referral
CUST001945,Melissa,Patterson,melissa.patterson65@hotmail.com,748-836-5670x7190,Other,1956-01-24,2021-08-17,AZ,East Deborahbury,GOLD,In-Store,N,Friend Referral
CUST003991,Tina,Spencer,tina.spencer635@gmail.com,256.493.2874x34205,M,1973-02-16,2021-08-09,New York,Mitchellmouth,Silver,Online,,Friend Referral
CUST005791,Sabrina,Gordon,sabrina.gordon473@yahoo.com,827.629.7027,F,1942-01-30,01/30/2025,Tennessee,Josephberg,gold,Mobile App,Y,Email Campaign
CUST004541,Hannah,Mcdaniel,hannah.mcdaniel157@gmail.com,534-876-2961x171,F,1958-11-10,2025-02-07,TENNESSEE,New Brandi,SILVER,Mobile App,Y,Walk-in
CUST001786,Donna,Lynch,donna.lynch586@gmail.com,(662)713-8059x51948,Other,1996-02-21,2022-12-31,Missouri,Stephenhaven,SILVER,In-Store,yes,Friend Referral
CUST002996,Christopher,Peters,christopher.peters289@gmail.com,001-770-812-6831,M,1983-04-01,2021-01-17,AZ,Lake Wesleyberg,Bronze,Mobile App,Y,
CUST004101,Christina,Brooks,christina.brooks532@outlook.com,500-637-6600x28550,F,1978-03-21,2024-11-29,Maryland,North Joel,silver,Mobile App,1,
CUST005577,  Hunter ,Jackson,hunter.jackson483@outlook.com,648.327.6769,M,1957-08-12,2021-01-30,Illinois,Cookville,Bronze,Mobile App,Y,Email Campaign
CUST000762,Michael,Hodges,michael.hodges867@hotmail.com,818-647-2426x423,F,1946-12-22,2026-01-02,NY,New Heatherton,BRONZE,In-Store,Y,Influencer
CUST003289,Wendy,Davis,wendy.davis533@gmail.com,270-600-3379,F,2005-11-23,2021-03-17,CA,Tateport,BRONZE,Mobile App,no,Search Engine
CUST005832,Brian,Smith,brian.smith437@outlook.com,+1-522-771-5957x696,M,1991-06-30,2024-07-09,Tennessee,Lake Jefferyshire,Bronze,Online,Y,Walk-in
CUST002983,Andrew,Richmond,andrew.richmond774@hotmail.com,+1-569-707-0648x7235,M,1967-06-20,2021-12-03,AZ,New Jay,GOLD,In-Store,,Search Engine
CUST000084,Sandra,Stone,sandra.stone34@yahoo.com,+1-845-411-5447,M,1996-10-02,2024-11-26,WI,South Carrieburgh,BRONZE,In-Store,no,Search Engine
CUST000663,Kelsey,Bryant,,,M,1947-06-07,2025-08-28,MI,Bryanstad,SILVER,In-Store,,
CUST003044,Mark,Martinez,mark.martinez945@outlook.com,935.980.2103,M,1956-05-18,2021-08-20,Missouri,Kennethbury,silver,Online,1,
CUST002718,Ryan,Barnes,ryan.barnes534@gmail.com,626-500-6289x2238,F,1990-11-17,2026-05-04,PENNSYLVANIA,Lake Michael,Bronze,In-Store,Y,
CUST000081,Jacob,Barnett,jacob.barnett621@yahoo.com,+1-265-740-5153x1952,F,1977-04-26,2022-10-09,MO,South Morganton,GOLD,Mobile App,no,
CUST004127,Sandra,Martinez,sandra.martinez427@outlook.com,853-840-5242,M,1946-05-07,2024-07-19,Massachusetts,Carlsonland,GOLD,Mobile App,yes,Influencer
CUST004004,Anthony,Knox,anthony.knox154@yahoo.com,+1-838-612-4014x766,F,1976-05-09,2023-11-04,TX,Stephenborough,GOLD,Mobile App,yes,Email Campaign
CUST004247,James,Reed,james.reed15@hotmail.com,(611)310-5597x94223,F,1955-03-11,2025-10-16,nc,Garyport,Bronze,Online,,
CUST003645,Jacqueline,Reeves,jacqueline.reeves19@outlook.com,310-823-3628x641,F,1994-09-21,2024-05-21,MA,Daltontown,gold,Mobile App,N,TV Ad
CUST004755,Meredith,Beard,,,Other,,2023-10-23,Georgia,Griffinhaven,Bronze,Mobile App,,
CUST004081,Kim,Smith,kim.smith373@outlook.com,+1-504-777-9001,F,1985-04-13,2026-02-12,Michigan,Gordonchester,Gold,Mobile App,1,Email Campaign
CUST001901,Donald,Sullivan,donald.sullivan128@gmail.com,(843)801-4606,F,1961-08-31,2026-03-16,Texas,Nicholsfurt,SILVER,Mobile App,no,
CUST004085,  Dorothy ,Summers,dorothy.summers178@outlook.com,+1-633-926-2100x3858,F,1991-10-11,2020-12-07,TN,South Williamside,SILVER,Online,Y,
CUST003891,Austin,Collins,austin.collins969@yahoo.com,342-482-8183x255,M,1968-11-15,04/23/2026,MA,Lake Keith,SILVER,In-Store,N,Influencer
CUST002620,Jessica,Blankenship,jessica.blankenship122@hotmail.com,453-942-7893,M,1964-10-07,2023-05-12,GA,East Haileymouth,silver,Online,Y,Friend Referral
CUST002999,David,White,david.white382@hotmail.com,+1-690-856-4317x210,F,1997-06-30,2025-05-15,TX,Port Kevin,bronze,In-Store,Y,Email Campaign
CUST001314,Jenna,Hamilton,jenna.hamilton569@outlook.com,+1-496-483-3440x095,F,1994-09-15,2023-01-07,Georgia,Russellton,Bronze,Mobile App,0,Search Engine
CUST001225,Deborah,Freeman,deborah.freeman524@gmail.com,001-523-572-9826,F,2004-10-02,2022-12-06,IN,Port Davidmouth,BRONZE,Online,0,Walk-in
CUST004153,Andre,Taylor,andre.taylor954@gmail.com,836.982.5170x24552,M,1947-01-03,2024-02-27,NORTH CAROLINA,Alexstad,SILVER,Online,yes,Walk-in
CUST000982,Christopher,Williams,christopher.williams830@outlook.com,382-436-0107,F,2009-01-01,2020-12-08,Washington,South Catherine,bronze,In-Store,N,Email Campaign
CUST001160,Crystal,Davis,crystal.davis387@gmail.com,427-266-2080,F,1970-01-01,2020-09-07,OHIO,Lake Carolfurt,platinum,In-Store,,
CUST003848,Jean,Jimenez,,,F,1987-03-29,2024-09-04,PA,Arianaberg,BRONZE,Online,,
CUST003755,Sarah,Holmes,sarah.holmes185@yahoo.com,+1-484-323-5940,M,1941-09-20,2024-03-30,Wisconsin,Lake Elizabethside,Bronze,Online,N,Email Campaign
CUST002730,Yolanda,Bolton,yolanda.bolton85@outlook.com,761-723-1900x241,M,1949-04-23,2025-11-18,CA,Annamouth,gold,Online,1,Search Engine
CUST001638,Randall,Rhodes,randall.rhodes334@yahoo.com,001-647-779-5003,M,1946-12-18,2024-02-26,GA,New Dakota,gold,Mobile App,Y,Social Media
CUST003506,Amber,Johnson,amber.johnson311@yahoo.com,001-275-807-7218,Other,2002-05-18,2022-01-30,Massachusetts,New Daniel,SILVER,In-Store,no,Email Campaign
CUST000712,John,Cooper,john.cooper58@outlook.com,901-275-0961,Other,1957-07-12,2020-09-17,WI,Juanburgh,bronze,Mobile App,yes,TV Ad
CUST003598,David,Baker,david.baker536@outlook.com,382-600-9412x44516,Other,1945-07-10,2020-12-11,NJ,Mullenmouth,Silver,Online,no,Friend Referral
CUST001939,Stephen,Jones,stephen.jones265@hotmail.com,,F,1989-09-29,03/04/2025,Arizona,Edwardport,silver,Mobile App,,
CUST002399,Stephen,Peck,stephen.peck296@outlook.com,2704906336,Other,1955-10-06,2021-01-27,Missouri,Adamborough,GOLD,Online,,Email Campaign
CUST000805,Michelle,Black,michelle.black308@yahoo.com,944.238.9982,M,1962-05-23,2023-01-09,IL,New Susanville,SILVER,Online,Y,Search Engine
CUST004586,Jackie,Johnson,,,F,,2022-01-03,MI,,BRONZE,Mobile App,,
CUST001095,Teresa,Martinez,teresa.martinez181@gmail.com,001-466-782-1215x6495,M,1962-08-07,2022-04-04,North Carolina,West Brian,BRONZE,Mobile App,yes,Search Engine
CUST002345,Jacqueline,Hall,jacqueline.hall956@gmail.com,312-971-6810,F,1968-07-09,2022-07-12,TX,Livingstonberg,GOLD,Mobile App,,
CUST004177,Sara,Rivera,sara.rivera452@hotmail.com,001-624-432-0589x20790,F,1960-03-08,2021-08-28,az,Reginaland,Gold,Online,,Friend Referral
CUST004070,Carrie,Kelly,carrie.kelly517@yahoo.com,+1-511-428-4256x1962,F,1996-05-20,2022-05-14,Georgia,Port Ronaldville,bronze,Online,Y,TV Ad
CUST006025,Marcus,Ross,MARCUS.ROSS708@GMAIL.COM,937.904.2141x5238,M,1946-08-26,2026-06-20,NC,Mollyview,silver,Mobile App,no,Email Campaign
CUST003994,Karen,Miller,karen.miller949@gmail.com,498.974.4512,F,1982-11-13,2023-12-24,New Jersey,East Eric,Bronze,Mobile App,Y,Walk-in
CUST002637,Eric,Neal,eric.neal551@yahoo.com,(309)475-0669,F,1974-05-17,2021-04-09,VIRGINIA,South Diane,Bronze,Mobile App,1,Search Engine
CUST001861,Frederick,Small,frederick.small872@hotmail.com,508.278.5710x93385,F,1971-07-30,2024-11-07,Michigan,West Eric,bronze,Mobile App,no,Friend Referral
CUST003514,Chelsea,Ellison,chelsea.ellison722@hotmail.com,(881)596-6230x0373,Other,1956-06-24,2024-07-01,ARIZONA,Johnview,gold,Online,N,Friend Referral
CUST003679,Mark,Jefferson,mark.jefferson825@gmail.com,326.650.9012,F,1956-03-08,2025-11-14,INDIANA,Port Teresa,bronze,Online,0,
CUST003489,James,Nguyen,james.nguyen734@gmail.com,2629037602,M,1961-06-21,2024-06-05,North Carolina,Lake Jason,BRONZE,Online,Y,Search Engine
CUST004016,John,Sullivan,john.sullivan424@gmail.com,461.484.3968,M,1983-04-18,2023-10-23,GA,Rioston,BRONZE,Mobile App,Y,Walk-in
CUST005012,Tamara,Lopez,tamara.lopez394@outlook.com,5358270320,F,1996-03-16,2022-05-28,WI,Jamesport,SILVER,Online,,
CUST003411,Brittany,King,brittany.king424@yahoo.com,001-787-757-1988x72307,M,1948-01-11,2025-06-04,Tennessee,Arnoldberg,BRONZE,Online,0,Walk-in
CUST003466,Christopher,Smith,christopher.smith473@gmail.com,809-532-7532x96948,F,1983-12-16,2023-09-25,Arizona,New Michelle,bronze,In-Store,1,Walk-in
CUST001728,Katherine,Turner,katherine.turner442@gmail.com,931-571-5578x5219,Other,1996-12-02,2024-01-20,NJ,New Robertton,Silver,Mobile App,Y,Email Campaign
CUST001715,Wendy,Matthews,wendy.matthews151@gmail.com,(805)826-9901x52302,F,1942-05-09,2026-06-21,OH,South Conniestad,GOLD,In-Store,yes,
CUST005753,Brandon,Anderson,brandon.anderson445@yahoo.com,555-638-5319,M,1990-03-11,2021-04-01,AZ,Michaelton,Silver,Mobile App,no,Walk-in
CUST004921,Karen,Palmer,,,Other,,2023-12-15,OH,,Bronze,In-Store,,
CUST000856,Virginia,Johnson,virginia.johnson92@yahoo.com,(204)305-6695x790,M,1985-09-15,2022-07-11,Pennsylvania,South Dawnbury,BRONZE,In-Store,Y,Social Media
CUST003025,Daniel,Mathis,daniel.mathis315@outlook.com,216.829.8475x4870,F,2009-09-21,04/20/2025,Ohio,Brownmouth,BRONZE,In-Store,,Search Engine
CUST003538,Charles,Green,charles.green445@hotmail.com,001-550-936-3262,F,1977-02-05,2023-01-06,California,North Nicolemouth,Silver,Online,yes,
CUST001827,Michelle,Mercado,michelle.mercado751@gmail.com,730-907-8867,F,1960-06-26,2021-01-23,WA,Alexanderview,Silver,Mobile App,N,Friend Referral
CUST006002,Matthew,Wall,MATTHEW.WALL281@GMAIL.COM,+1-903-896-9645x3591,Other,1981-02-08,09/11/2022,IN,Chelseafort,Bronze,In-Store,0,
CUST004920,Amy,Chapman,amy.chapman832@hotmail.com,(647)728-9594x211,M,1979-06-25,2025-07-24,TEXAS,Port Johnside,BRONZE,Mobile App,N,Search Engine
CUST004342,Jason,Stone,jason.stone651@hotmail.com,,Other,1975-12-14,2021-06-30,VIRGINIA,Lisashire,gold,Online,,
CUST005927,Julie,Barnes,julie.barnes607@yahoo.com,+1-222-976-4199x119,M,1987-05-16,2024-10-22,NY,Dannyfurt,PLATINUM,Online,Y,Influencer
CUST002536,Peter,Garcia,peter.garcia877@yahoo.com,(267)654-5769,F,1948-07-12,2024-10-12,New York,Brandonmouth,GOLD,Mobile App,N,Search Engine
CUST001505,Donna,Stone,donna.stone598@hotmail.com,001-480-951-6660x81239,F,1992-03-27,2025-06-25,WISCONSIN,New Melissaburgh,silver,Mobile App,Y,
CUST003882,Kevin,Smith,kevin.smith759@yahoo.com,955.459.9539,M,1996-05-12,2025-10-31,WI,East Tiffany,bronze,Mobile App,Y,Influencer
CUST000450,Thomas,Rogers,thomas.rogers572@gmail.com,(266)390-5510x762,F,1970-09-26,2022-10-31,PA,Yvonnebury,Silver,Mobile App,1,Walk-in
CUST002312,David,Schwartz,david.schwartz448@outlook.com,447-942-7072x5445,Other,1963-04-29,2020-11-23,Maryland,Chelseaport,BRONZE,Mobile App,,Email Campaign
CUST003012,Matthew,Dennis,matthew.dennis467@outlook.com,+1-449-811-4065x47651,Other,1967-03-20,2021-09-04,New Jersey,Bryantstad,Gold,Mobile App,Y,Email Campaign
CUST005211,Bryan,Blackwell,bryan.blackwell437@hotmail.com,769-894-3918,F,1996-06-17,2026-01-04,Ohio,North Matthewmouth,silver,In-Store,,Email Campaign
CUST002132,Cindy,Cruz,cindy.cruz476@hotmail.com,(204)389-9246x62576,M,1996-02-10,2022-05-24,Wisconsin,Bellstad,bronze,In-Store,0,Friend Referral
CUST004735,Angela,Guerra,angela.guerra594@yahoo.com,233.229.6193,F,1997-02-21,2023-09-25,mi,East Kristinaberg,BRONZE,Online,N,TV Ad
CUST002948,Katherine,Morales,,,M,,2021-05-28,Wisconsin,Port Tylerborough,gold,In-Store,,
CUST000389,Regina,Smith,regina.smith303@outlook.com,+1-738-899-7563x4108,M,1960-04-05,2023-09-30,CA,Lake Richard,GOLD,In-Store,yes,Social Media
CUST005939,Paul,Petersen,paul.petersen542@outlook.com,(740)702-1864x2364,Other,1974-01-25,2020-12-19,Maryland,Romerofurt,gold,In-Store,no,Search Engine
CUST002003,Dennis,Rodriguez,dennis.rodriguez93@yahoo.com,9526950868,M,1949-01-06,2023-03-28,Massachusetts,Elizabethfort,SILVER,Online,Y,Search Engine
CUST005251,Eric,Sawyer,eric.sawyer387@hotmail.com,(480)528-2402x101,Other,1993-01-02,2023-06-20,OH,South Miguelport,Silver,Mobile App,,Search Engine
CUST002297,Rebecca,Hunter,rebecca.hunter140@outlook.com,959.629.4583x61883,F,1965-06-04,2022-09-01,FL,Olsonfort,platinum,Mobile App,Y,Social Media
CUST005169,Christopher,Atkinson,christopher.atkinson395@yahoo.com,663.679.3589,F,1978-01-13,2023-07-17,WISCONSIN,North Andrewfort,Silver,In-Store,1,Social Media
CUST004071,Cynthia,Garner,cynthia.garner362@yahoo.com,369.205.5590x8483,M,1969-12-15,10/24/2022,TX,South Thomas,silver,Online,,
CUST000641,Johnathan,Russell,johnathan.russell712@outlook.com,944-283-5488x4712,F,1959-08-18,2024-05-06,Michigan,Williamhaven,silver,In-Store,1,Social Media
CUST003135,Brendan,Wilson,brendan.wilson609@outlook.com,+1-967-527-8332x263,M,1981-11-09,2025-10-31,Tennessee,South Christina,gold,Mobile App,1,
CUST003979,Anthony,Simmons,anthony.simmons482@hotmail.com,(653)452-5370,M,1986-12-02,2024-04-14,Wisconsin,Lynnport,Silver,In-Store,N,Walk-in
CUST000564,Janet,Li,janet.li838@yahoo.com,001-984-638-4588x10569,M,1899-01-01,2025-09-02,Massachusetts,Marquezstad,BRONZE,Online,Y,Search Engine
CUST001805,Dennis,Larsen,dennis.larsen84@yahoo.com,+1-403-604-3817x799,M,1986-11-01,2025-03-03,Indiana,Sandovalview,GOLD,Online,Y,Social Media
CUST002102,Jennifer,Mckinney,jennifer.mckinney361@yahoo.com,664-934-2411,M,2001-10-17,2023-11-22,VIRGINIA,Port Kelly,Gold,In-Store,Y,Friend Referral
CUST002214,Harry,Scott,harry.scott474@yahoo.com,520.979.8047x078,Other,1986-08-25,2025-02-11,Michigan,East Ronald,BRONZE,Online,,TV Ad
CUST000112,Brittney,Griffin,brittney.griffin806@outlook.com,738.530.2843x959,M,1987-09-19,10/01/2025,Pennsylvania,Lake Bradley,SILVER,Mobile App,Y,Influencer
CUST006013,Molly,Hodge,MOLLY.HODGE502@HOTMAIL.COM,5678200784,F,1987-01-14,2023-07-11,VA,Samuelview,GOLD,Online,1,Walk-in
CUST001432,Amanda,Sandoval,amanda.sandoval898@hotmail.com,001-749-507-6341,M,1947-10-21,2025-09-04,AZ,East Jessica,Gold,Online,,Search Engine
CUST004512,Susan,Anderson,susan.anderson826@hotmail.com,+1-463-445-9626x3535,F,1956-06-10,2024-06-04,IL,Whitefort,Silver,Mobile App,Y,Walk-in
CUST002136,Shelly,Daniels,shelly.daniels339@outlook.com,624.647.9297x591,M,1953-08-22,2025-11-18,Georgia,Port Christopherbury,GOLD,In-Store,N,Influencer
CUST005950,Daniel,Brown,daniel.brown261@outlook.com,(854)643-5929x65397,M,1953-05-22,2020-09-06,GA,West Williambury,BRONZE,Mobile App,,
CUST003666,Jose,Campbell,jose.campbell438@outlook.com,(718)539-5768,M,1984-02-07,2024-11-17,Massachusetts,Rileybury,SILVER,Online,yes,Social Media
CUST003767,Susan,Peterson,susan.peterson739@outlook.com,+1-425-200-8699,F,1995-03-13,2025-05-07,TX,Jefferyborough,gold,In-Store,N,Walk-in
CUST000786,Bradley,Cook,bradley.cook332@hotmail.com,699.835.9374x403,F,1969-03-10,2024-04-28,Tennessee,South Mariachester,silver,In-Store,yes,Walk-in
CUST002146,Tyler,Norman,tyler.norman694@hotmail.com,791-491-6369x5072,F,1988-04-30,2022-03-01,Maryland,Travischester,platinum,In-Store,yes,Search Engine
CUST000694,Elizabeth,Gordon,elizabeth.gordon793@yahoo.com,(854)425-7306,Other,2008-11-21,2025-02-22,NY,Bradleytown,BRONZE,In-Store,N,Search Engine
CUST002772,Brian,Pham,brian.pham453@gmail.com,(618)258-9358,M,1970-04-27,2025-06-20,MO,Sanchezmouth,BRONZE,Mobile App,yes,Email Campaign
CUST001785,Lori,Swanson,lori.swanson787@yahoo.com,670-650-7077x5088,M,1988-05-23,2024-02-16,FLORIDA,Lake Jamesbury,BRONZE,Mobile App,0,Social Media
CUST003105,Shane,Reed,shane.reed839@outlook.com,527-491-3253,M,1980-03-07,2024-01-15,Pennsylvania,Jimport,Bronze,In-Store,N,Search Engine
CUST001583,Kevin,Smith,kevin.smith416@outlook.com,001-284-672-1461x7275,F,1952-11-21,2022-02-12,Michigan,Mullenfort,gold,Online,N,Email Campaign
CUST004862,Nicole,Goodman,nicole.goodman887@yahoo.com,(818)237-3391x848,M,2001-10-15,2025-05-16,Wisconsin,Patrickborough,Gold,Online,no,
CUST001220,Sarah,Young,sarah.young990@outlook.com,001-802-723-7900,M,1972-11-20,2021-07-07,CA,Wilsonhaven,silver,Online,N,Walk-in
CUST002320,Patricia,Martinez,patricia.martinez592@hotmail.com,,Other,1962-08-09,2023-04-30,MISSOURI,Heatherberg,silver,Online,,
CUST004610,Trevor,Cohen,trevor.cohen289@gmail.com,001-601-459-8851x011,F,1958-06-24,2024-01-07,Michigan,Richardsside,silver,Mobile App,,TV Ad
CUST002691,Luke,Lin,luke.lin404@hotmail.com,3486589654,M,1979-11-07,10/11/2021,NORTH CAROLINA,New Codychester,silver,Online,N,TV Ad
CUST001317,Alan,Gordon,alan.gordon759@gmail.com,759.978.3354x883,F,1950-02-04,2022-09-14,VA,Lake Jose,bronze,Mobile App,Y,Email Campaign
CUST000256,Mary,Miller,mary.miller714@yahoo.com,338.739.2886,M,1955-10-15,2023-09-12,MA,Lake Jerryfurt,Bronze,Mobile App,,
CUST005652,Jay,Carter,jay.carter496@yahoo.com,001-447-490-8158x93920,M,2002-11-12,2021-07-04,INDIANA,Lake Claudiaville,SILVER,Online,no,Friend Referral
CUST001173,Laura,Parker,laura.parker7@hotmail.com,+1-337-995-6100x77732,M,1958-09-16,2024-10-23,IL,Jeremiahland,gold,Online,no,Social Media
CUST004086,David,Wilson,david.wilson331@yahoo.com,001-336-423-0817x26076,F,1963-11-27,2021-04-04,MA,North Brianna,silver,Mobile App,,
CUST001507,Lauren,Green,lauren.green717@outlook.com,373.371.4503,Other,1979-07-19,2022-02-18,MO,Leeland,Silver,Mobile App,N,Friend Referral
CUST000623,Nicholas,Kennedy,nicholas.kennedy816@gmail.com,2968244063,F,1993-12-04,2023-03-20,wa,West Walter,bronze,In-Store,N,Influencer
CUST002100,Jody,Smith,jody.smith169@gmail.com,506.313.0112x738,Other,1958-06-20,2025-11-14,NY,South Richardland,Bronze,Mobile App,yes,TV Ad
CUST000801,Jennifer,Greer,jennifer.greer503@hotmail.com,001-715-556-6847x3236,F,1941-08-21,2021-04-18,Illinois,South Drew,SILVER,In-Store,Y,TV Ad
CUST005348,Kelly,Graham,kelly.graham67@yahoo.com,+1-624-585-9106x153,F,2005-03-27,2025-07-20,Illinois,Dawnshire,Bronze,Online,N,Email Campaign
CUST005060,Jerome,Taylor,jerome.taylor710@hotmail.com,001-679-732-5549x0418,F,1984-03-09,2023-07-11,AZ,Brianborough,bronze,Mobile App,N,Influencer
CUST001406,Curtis,Franklin,curtis.franklin760@yahoo.com,001-612-318-5273,M,1966-07-29,2023-05-15,INDIANA,Port Melanie,Bronze,Mobile App,Y,Social Media
CUST002417,Michelle,Ruiz,michelle.ruiz415@outlook.com,406-716-5047,F,2031-05-04,2021-11-18,Texas,Christinaview,Silver,Online,N,Email Campaign
CUST001978,Jeffrey,Johnson,jeffrey.johnson438@gmail.com,(990)385-0504,F,1969-06-09,2022-02-26,Virginia,West Angelabury,Gold,In-Store,,TV Ad
CUST003866,Mary,Garcia,mary.garcia815@gmail.com,273.208.7240x364,F,1982-04-09,2025-01-04,GA,South Louisburgh,BRONZE,In-Store,0,
CUST005277,Andrew,Wilkerson,andrew.wilkerson868@yahoo.com,247.805.4098x567,F,1990-04-11,2021-04-10,Michigan,North Kimberlyburgh,Gold,In-Store,Y,Influencer
CUST004583,Daniel,Taylor,daniel.taylor179@gmail.com,,F,1946-02-02,2023-04-17,CA,Moniquechester,BRONZE,In-Store,,
CUST003107,Denise,Collins,denise.collins659@gmail.com,001-910-916-8107x137,M,2005-02-10,2025-01-20,mo,East Ericachester,Silver,In-Store,no,Walk-in
CUST000834,Tracey,Guerra,tracey.guerra909@hotmail.com,4878354378,M,1961-01-01,2026-04-12,MA,East Kevinside,silver,Mobile App,yes,Email Campaign
CUST005192,Eric,Johnson,eric.johnson263@gmail.com,996.239.1638,Other,1944-08-23,2022-03-31,California,Ericberg,gold,Online,Y,
